id,nome,nome_completo,ruolo,ruolo_completo,p1,p2,p3,p4,squadra,v1,v2,piede,paese,nascita,foto,m1,m2,m3
526,Duncan,Duncan Alfred,C,C,15,5,14,4,Fiorentina,10,10,sinistro,Ghana,10/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DUNCAN.png?v=50,0,6.12,6.41
367,Bonaventura,Bonaventura Giacomo,C,C;T,23,14,23,14,Fiorentina,68,68,destro,Italia,22/08/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONAVENTURA.png?v=50,0,6.24,7.03
4377,Castrovilli,Castrovilli Gaetano,C,C;T,1,10,1,9,Fiorentina,9,9,destro,Italia,17/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASTROVILLI.png?v=50,0,0.0,0.0
4658,Ikone',Ikonè Jonathan,C,W,4,13,4,12,Fiorentina,18,18,sinistro,Francia;Repubblica Democratica del Congo,02/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IKONE.png?v=50,0,5.65,5.46
2839,Sottil,Sottil Riccardo,C,W,6,8,6,8,Fiorentina,20,20,destro,Italia,03/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SOTTIL.png?v=50,0,5.89,6.33
2172,Barak,Barak Antonin,C,T,3,12,3,11,Fiorentina,14,10,sinistro,Repubblica Ceca,03/12/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARAK.png?v=50,0,6.0,5.9
5788,Sabiri,Sabiri Abdelhamid,C,T;A,8,9,8,9,Fiorentina,7,5,destro,Germania;Maroccco,28/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SABIRI.png?v=50,1,0.0,0.0
4184,Brekalo,Brekalo Josip,A,W;A,9,11,9,13,Fiorentina,18,23,destro,Croazia,23/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BREKALO.png?v=50,1,5.91,6.18
4179,Gonzalez N.,Gonzalez Nicolas,A,A,22,15,22,15,Fiorentina,136,136,sinistro,Argentina,06/04/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GONZALEZ-N.png?v=50,0,6.32,7.46
2762,Kouame',Kouamè Christian,A,A,10,9,10,9,Fiorentina,20,20,destro,Costa d''Avorio,06/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOUAME.png?v=50,0,6.05,6.41
5786,Cabral,Cabral Arthur ,A,Pc,21,21,21,21,Fiorentina,138,127,destro,Brasile,25/04/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CABRAL.png?v=50,1,0.0,0.0
2438,Jovic,Jovic Luka,A,Pc,14,14,14,13,Milan,39,29,ambidestro,Serbia,23/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JOVIC.png?v=50,0,6.0,6.92
4867,Turati,Turati Stefano,P,Por,8,5,8,5,Frosinone,14,14,destro,Italia,05/09/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TURATI.png?v=50,0,6.14,4.38
4952,Monterisi,Monterisi Ilario,D,Dc,12,1,12,1,Frosinone,19,19,sinistro,Italia,19/12/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MONTERISI.png?v=50,0,5.88,6.34
76,Romagnoli S.,Romagnoli Simone,D,Dc,7,5,7,5,Frosinone,13,13,destro,Italia,09/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROMAGNOLI-S.png?v=50,0,5.79,5.84
6237,Szyminski,Szyminski Przemyslaw,D,Dc,1,1,1,1,Frosinone,1,1,destro,Polonia,24/06/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
2252,Marchizza,Marchizza Riccardo,D,Ds;Dc,8,5,8,6,Frosinone,22,27,sinistro,Italia,26/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARCHIZZA.png?v=50,0,6.0,6.19
6238,Oyono,Oyono Anthony,D,Dd;Ds;Dc,4,1,4,1,Frosinone,18,23,destro,Gabon;Francia,12/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OYONO.png?v=50,0,5.82,5.75
6239,Klitten,Klitten Lukas,D,Ds;E,1,1,1,1,Frosinone,1,1,sinistro,Danimarca,01/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
4947,Brescianini,Brescianini Marco,C,M;C,14,5,14,6,Frosinone,24,29,sinistro,Italia,20/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BRESCIANINI.png?v=50,0,6.08,6.42
5688,Harroui,Harroui Abdou,C,M;C,14,4,14,5,Frosinone,48,60,ambidestro,Olanda;Marocco,13/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HARROUI.png?v=50,0,6.3,7.25
1976,Mazzitelli,Mazzitelli Luca,C,M;C,13,4,12,5,Frosinone,32,40,destro,Italia,15/11/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAZZITELLI.png?v=50,0,6.13,6.57
6240,Haoudi,Haoudi Hamza,C,C;T,1,1,1,1,Frosinone,1,1,sinistro,Italia;Marocco,09/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
6241,Gelli,Gelli Francesco,C,C;W;T,5,1,5,1,Frosinone,20,20,destro,Italia,15/10/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.92,5.85
694,Baez,Baez Jaime,C,W,5,3,5,3,Frosinone,14,14,destro,Uruguay;Spagna,25/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.25
2183,Garritano,Garritano Luca,C,W;T,4,3,4,3,Frosinone,11,15,destro,Italia,11/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.9,5.85
6242,Bidaoui,Bidaoui Soufiane,A,A,1,1,1,1,Frosinone,1,1,destro,Marocco;Belgio,20/04/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
5364,Caso,Caso Giuseppe,A,A,5,6,5,6,Frosinone,9,9,destro,Italia,09/12/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
6204,Kvernadze,Kvernadze Giorgi,A,A,1,3,1,3,Frosinone,6,6,destro,Georgia,07/02/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KVERNADZE.png?v=50,0,5.75,5.75
6243,Borrelli,Borrelli Gennaro,A,Pc,2,1,2,1,Frosinone,1,1,destro,Italia,10/03/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,6.0,6.0
6214,Cuni,Cuni Marvin,A,Pc,7,4,6,3,Frosinone,13,10,destro,Gemania,10/07/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CUNI.png?v=50,0,5.94,6.31
188,Leali,Leali Nicola,P,Por,1,1,1,1,Genoa,1,1,destro,Italia,17/02/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,7.0,5.0
5116,Martinez Jo.,Martinez Josep,P,Por,13,8,13,8,Genoa,42,42,destro,Spagna,27/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARTINEZ-JO.png?v=50,0,6.19,5.10
219,Sommariva,Sommariva Daniele,P,Por,1,1,1,1,Genoa,1,1,destro,Italia,18/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
2285,Bani,Bani Mattia,D,Dc,7,3,7,3,Genoa,9,9,destro,Italia,10/12/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BANI.png?v=50,0,5.97,5.94
6244,Matturro,Matturro Alan,D,Dc,1,1,1,1,Genoa,2,2,sinistro,Uruguay;Italia,11/10/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.25,4.25
2083,Biraschi,Biraschi Davide,D,Dd;Dc,4,3,5,4,Genoa,6,6,destro,Italia,02/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BIRASCHI.png?v=50,1,6.0,9.0
5365,Dragusin,Dragusin Radu,D,Dd;Dc,13,6,13,7,Genoa,38,45,destro,Romania,03/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DRAGUSIN.png?v=50,1,6.11,6.45
6245,Vogliacco,Vogliacco Alessandro,D,Dd;Dc,2,5,2,6,Genoa,4,4,destro,Italia,14/09/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.7,5.4
5514,Vasquez,Vasquez Johan,D,Ds;Dc,10,4,10,5,Genoa,11,11,sinistro,Messico,22/04/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VASQUEZ.png?v=50,0,6.08,6.0
5748,Hefti,Hefti Silvan,D,Dd;E,2,3,2,3,Genoa,4,4,destro,Svizzera,25/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,5.7,5.7
2593,Martin,Martin Aaron,D,Ds;E,2,8,2,8,Genoa,11,11,sinistro,Spagna,22/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARTIN.png?v=50,0,5.62,5.44
1876,Pajac,Pajac Marko,D,Ds;E,1,1,1,1,Genoa,2,2,sinistro,Croazia,11/05/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PAJAC.png?v=50,1,0.0,0.0
791,Sabelli,Sabelli Stefano,D,Dd;Ds;E,7,4,7,5,Genoa,18,22,destro,Italia,13/01/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SABELLI.png?v=50,0,5.95,5.87
5791,Frendrup,Frendrup Morten,C,E;M,14,5,14,7,Genoa,33,40,destro,Danimarca,07/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FRENDRUP.png?v=50,0,6.26,6.29
170,Badelj,Badelj Milan,C,M;C,7,5,6,6,Genoa,23,27,destro,Croazia,25/02/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BADELJ.png?v=50,0,5.88,5.85
6246,Lipani,Lipani Luca,C,M;C,2,1,2,1,Sassuolo,1,1,destro,Italia,18/05/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
470,Strootman,Strootman Kevin,C,M;C,7,6,7,7,Genoa,8,9,sinistro,Olanda,13/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/STROOTMAN.png?v=50,0,5.96,6.04
4384,Jagiello,Jagiello Filip,C,C,1,3,1,3,Genoa,5,4,ambidestro,Polonia,08/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JAGIELLO.png?v=50,1,5.0,5.0
2121,Melegoni,Melegoni Filippo,C,C,1,1,1,1,Genoa,1,1,destro,Italia,18/02/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MELEGONI.png?v=50,1,0.0,0.0
1980,Aramu,Aramu Mattia,C,W;T,4,4,4,5,Genoa,9,10,sinistro,Italia,14/05/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARAMU.png?v=50,1,0.0,0.0
5800,Gudmundsson A.,Gudmundsson Albert,C,T;A,32,14,31,13,Genoa,200,200,destro,Islanda,15/06/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GUDMUNDSSON-A.png?v=50,0,6.68,8.05
5506,Ekuban,Ekuban Caleb,A,A,10,1,10,1,Genoa,25,20,destro,Ghana;Italia,23/03/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/EKUBAN.png?v=50,0,6.04,6.58
2190,Coda M.,Coda Massimo,A,Pc,5,5,4,4,Genoa,5,5,destro,Italia,10/11/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CODA-M.png?v=50,1,0.0,0.0
281,Puscas,Puscas George,A,Pc,1,2,2,1,Genoa,5,5,destro,Romania,08/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PUSCAS.png?v=50,1,5.33,5.33
6228,Retegui,Retegui Mateo,A,Pc,19,23,19,23,Genoa,75,65,destro,Argentina;Italia,29/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RETEGUI.png?v=50,0,6.1,7.1
6247,Yalcin,Yalcin Guven,A,Pc,1,1,1,1,Genoa,1,1,destro,Turchia;Germania,18/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
1926,Di Gennaro,Di Gennaro Raffaele,P,Por,1,1,1,1,Inter,1,1,destro,Italia,03/10/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6248,Stankovic F.,Stankovic Filip,P,Por,1,1,1,1,Inter,1,1,destro,Serbia,25/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
513,Acerbi,Acerbi Francesco,D,Dc,16,11,16,11,Inter,42,42,sinistro,Italia,10/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ACERBI.png?v=50,0,6.25,6.44
2120,Bastoni,Bastoni Alessandro,D,Dc,9,13,9,13,Inter,34,34,sinistro,Italia,13/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASTONI.png?v=50,0,6.22,6.09
6217,Bisseck,Bisseck Yann Aurel,D,Dc,8,4,8,4,Inter,10,10,destro,Germania;Camerun,29/11/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BISSECK.png?v=50,0,6.5,7.25
322,De Vrij,De Vrij Stefan,D,Dc,10,6,10,6,Inter,18,18,destro,Olanda,05/02/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-VRIJ.png?v=50,0,6.21,6.21
2525,Darmian,Darmian Matteo,D,Dd;Dc,11,11,11,13,Inter,32,37,destro,Italia,02/12/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DARMIAN.png?v=50,0,6.11,6.08
697,Cuadrado,Cuadrado Juan,D,E,6,9,5,8,Inter,12,12,destro,Colombia,26/05/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CUADRADO.png?v=50,0,6.07,6.29
254,Dimarco,Dimarco Federico,D,E,24,19,24,18,Inter,120,120,sinistro,Italia,10/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DIMARCO.png?v=50,0,6.44,7.26
5513,Dumfries,Dumfries Denzel,D,E,18,12,18,11,Inter,68,68,destro,Olanda;Aruba,18/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DUMFRIES.png?v=50,0,6.25,6.72
2160,Gosens,Gosens Robin,D,E,9,9,8,8,Inter,20,14,sinistro,Germania;Olanda,05/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOSENS.png?v=50,1,0.0,0.0
5719,Asllani,Asllani Kristjan,C,M;C,6,4,6,5,Inter,13,15,destro,Albania,09/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ASLLANI.png?v=50,0,6.08,6.25
2194,Calhanoglu,Calhanoglu Hakan,C,M;C,31,16,31,18,Inter,195,245,destro,Turchia;Germania,08/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALHANOGLU.png?v=50,0,6.52,7.9
1870,Barella,Barella Nicolò,C,C,17,20,17,20,Inter,67,67,destro,Italia,07/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARELLA.png?v=50,0,6.32,6.68
6206,Fabbian,Fabbian Giovanni,C,C,12,5,12,5,Bologna,20,21,destro,Italia,14/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FABBIAN.png?v=50,0,6.11,6.67
2848,Frattesi,Frattesi Davide,C,C,13,17,13,17,Inter,32,32,destro,Italia,22/09/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FRATTESI.png?v=50,0,6.09,6.44
2529,Mkhitaryan,Mkhitaryan Henrikh,C,C;T,22,13,22,13,Inter,65,65,ambidestro,Armenia,21/01/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MKHITARYAN.png?v=50,0,6.48,6.95
1978,Sensi,Sensi Stefano,C,C;T,1,7,1,7,Inter,10,10,destro,Italia,05/08/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SENSI.png?v=50,0,0.0,0.0
495,Correa,Correa Joaquin,A,A,11,11,11,11,Inter,25,27,destro,Argentina;Italia,13/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CORREA.png?v=50,1,0.0,0.0
4463,Esposito Se.,Esposito Sebastiano,A,Pc,3,3,3,3,Inter,6,6,destro,Italia,02/07/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
2764,Martinez L.,Martinez Lautaro,A,Pc,48,37,48,37,Inter,500,500,destro,Argentina,22/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARTINEZ-L.png?v=50,0,6.95,10.0
4871,Thuram,Thuram Marcus,A,Pc,34,23,34,23,Inter,300,300,destro,Francia;Guadalupe,06/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/THURAM.png?v=50,0,6.64,8.02
218,Perin,Perin Mattia,P,Por,1,1,1,1,Juventus,5,5,destro,Italia,10/11/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PERIN.png?v=50,0,6.0,5.5
1930,Pinsoglio,Pinsoglio Carlo,P,Por,1,1,1,1,Juventus,1,1,sinistro,Italia,16/03/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PINSOGLIO.png?v=50,0,0.0,0.0
453,Szczesny,Szczesny Wojciech,P,Por,17,15,17,15,Juventus,90,90,destro,Polonia,18/04/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SZCZESNY.png?v=50,0,6.15,5.55
286,Bonucci,Bonucci Leonardo,D,Dc,4,4,4,4,Juventus,5,5,destro,Italia,01/05/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONUCCI.png?v=50,1,0.0,0.0
2788,Bremer,Bremer,D,Dc,15,13,15,13,Juventus,77,77,destro,Brasile,18/03/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BREMER.png?v=50,0,6.27,6.48
5831,Gatti,Gatti Federico,D,Dc,12,6,12,6,Juventus,40,40,destro,Italia,24/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GATTI.png?v=50,0,6.08,6.32
294,Rugani,Rugani Daniele,D,Dc,7,3,7,3,Juventus,20,20,destro,Italia,29/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RUGANI.png?v=50,0,6.19,6.44
5739,De Winter,De Winter Koni,D,Dd;Dc,7,3,7,3,Genoa,15,19,destro,Belgio,12/06/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-WINTER.png?v=50,0,6.03,5.94
662,Alex Sandro,Alex Sandro Lobo,D,Ds;Dc,3,6,3,7,Juventus,12,16,sinistro,Brasile,26/01/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ALEX-SANDRO.png?v=50,0,6.0,5.9
4237,Danilo,Danilo Luiz da Silva,D,Dd;Ds;Dc,11,15,11,18,Juventus,58,70,destro,Brasile,15/07/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DANILO.png?v=50,0,6.16,6.28
2728,Pellegrini Lu.,Pellegrini Luca,D,Ds;E,6,4,6,4,Lazio,15,15,sinistro,Italia,07/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PELLEGRINI-LU.png?v=50,0,5.91,6.0
5520,Cambiaso,Cambiaso Andrea,D,Dd;Ds;E,12,5,12,6,Juventus,38,45,sinistro,Italia,20/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAMBIASO.png?v=50,0,6.18,6.37
358,De Sciglio,De Sciglio Mattia,D,Dd;Ds;E,1,3,1,3,Juventus,6,6,destro,Italia,20/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-SCIGLIO.png?v=50,0,0.0,0.0
4711,Kostic,Kostic Filip,C,E;W,12,15,12,15,Juventus,40,40,sinistro,Serbia,01/11/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOSTIC.png?v=50,0,6.08,6.18
4662,Weah,Weah Timothy,C,E;W,7,10,7,10,Juventus,27,27,destro,Stati Uniti;Francia,22/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/WEAH.png?v=50,0,6.0,6.0
827,Locatelli,Locatelli Manuel,C,M;C,10,12,10,13,Juventus,34,40,destro,Italia,08/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOCATELLI.png?v=50,0,5.98,6.1
4349,Nicolussi Caviglia,Nicolussi Caviglia Hans,C,M;C,4,2,4,2,Juventus,10,10,destro,Italia,18/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.88,6.12
4459,Rovella,Rovella Nicolò,C,M;C,8,5,8,6,Lazio,30,35,destro,Italia,04/12/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROVELLA.png?v=50,0,6.09,5.97
4973,Mckennie,McKennie Weston,C,C,13,8,13,7,Juventus,29,34,destro,Stati Uniti,28/08/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MCKENNIE.png?v=50,0,6.28,6.28
2379,Rabiot,Rabiot Adrien,C,C,17,22,17,22,Juventus,67,67,sinistro,Francia,03/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RABIOT.png?v=50,0,6.31,6.75
4465,Fagioli,Fagioli Nicolò,C,C;T,4,13,4,13,Juventus,10,10,destro,Italia,12/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FAGIOLI.png?v=50,0,5.92,6.08
5813,Miretti,Miretti Fabio,C,C;T,7,5,7,5,Juventus,27,27,destro,Italia,03/08/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MIRETTI.png?v=50,0,5.82,6.04
303,Pogba,Pogba Paul,C,C;T,2,12,2,12,Juventus,10,10,ambidestro,Francia;Guinea,15/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POGBA.png?v=50,0,6.0,6.0
6112,Iling Junior,Iling Junior Samuel,C,W,11,4,11,3,Juventus,22,22,sinistro,Inghilterra,04/10/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.15,6.65
5734,Soule',Soulè Matias,A,W;A,27,4,28,5,Frosinone,118,133,sinistro,Argentina;Italia,15/04/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SOULE.png?v=50,0,6.48,7.7
2002,Chiesa,Chiesa Federico,A,A,25,17,25,17,Juventus,136,136,destro,Italia,25/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CHIESA.png?v=50,0,6.38,7.53
2097,Kean,Kean Moise,A,Pc,4,11,4,10,Juventus,23,13,destro,Italia;Costa d''Avorio,28/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KEAN.png?v=50,0,6.12,6.0
2012,Milik,Milik Arkadiusz,A,Pc,14,18,14,17,Juventus,23,13,sinistro,Polonia,28/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MILIK.png?v=50,0,5.91,6.22
2841,Vlahovic,Vlahovic Dusan,A,Pc,30,28,30,28,Juventus,340,340,sinistro,Serbia,28/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VLAHOVIC.png?v=50,0,6.42,7.95
5502,Adamonis,Adamonis Marius,P,Por,1,1,1,1,Lazio,1,1,destro,Lituania,13/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ADAMONIS.png?v=50,1,0.0,0.0
5832,Luis Maximiano,Luis Maximiano,P,Por,1,1,1,1,Lazio,1,1,ambidestro,Portogallo,05/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUIS-MAXIMIANO.png?v=50,1,0.0,0.0
2814,Provedel,Provedel Ivan,P,Por,15,16,15,16,Lazio,62,62,destro,Italia,17/03/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PROVEDEL.png?v=50,0,6.24,5.29
5498,Casale,Casale Nicolò,D,Dc,3,10,3,10,Lazio,20,20,destro,Italia,14/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASALE.png?v=50,0,5.62,5.56
5833,Gila,Gila Mario,D,Dc,6,1,6,1,Lazio,20,20,destro,Spagna,29/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,5.89
460,Romagnoli,Romagnoli Alessio,D,Dc,6,13,6,13,Lazio,34,34,sinistro,Italia,12/01/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROMAGNOLI.png?v=50,0,6.07,5.96
327,Patric,Patric,D,Dd;Dc,9,5,8,6,Lazio,20,20,destro,Spagna,17/04/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PATRIC.png?v=50,0,6.04,6.17
2263,Lazzari,Lazzari Manuel,D,Dd;E,9,5,9,5,Lazio,25,25,destro,Italia,29/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAZZARI.png?v=50,0,5.96,5.96
140,Hysaj,Hysaj Elseid,D,Dd;Ds;E,3,7,3,8,Lazio,14,19,destro,Albania,20/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HYSAJ.png?v=50,0,5.62,5.56
2188,Marusic,Marusic Adam,D,Dd;Ds;E,4,7,4,8,Lazio,19,24,destro,Montenegro;Serbia,17/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARUSIC.png?v=50,0,5.67,5.62
5286,Akpa Akpro,Akpa Akpro Jean-Daniel,C,M;C,3,3,3,3,Monza,17,17,destro,Costa d''Avorio;Francia,11/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AKPA-AKPRO.png?v=50,0,5.79,5.57
333,Cataldi,Cataldi Danilo,C,M;C,5,7,5,8,Lazio,20,25,destro,Italia,06/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CATALDI.png?v=50,0,6.04,5.88
5834,Marcos Antonio,Marcos Antonio,C,M;C,4,5,6,6,Lazio,7,7,destro,Brasile,13/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARCOS-ANTONIO.png?v=50,1,0.0,0.0
181,Vecino,Vecino Matias,C,M;C,14,6,14,7,Lazio,25,30,destro,Uruguay;Italia,24/08/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VECINO.png?v=50,0,6.17,6.83
5674,Basic,Basic Toma,C,C,3,4,3,4,Salernitana,17,17,sinistro,Croazia,25/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASIC.png?v=50,0,6.0,6.0
